"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ENSG00000111801",7.1503099804919e-06,-1.35143475419275,0.005,0.015,0.167631867182652,"1","ENSG00000111801"
"ENSG00000164091",7.16732749721639e-06,-0.232534398998993,0.041,0.063,0.168030825844741,"1","ENSG00000164091"
"ENSG00000108219",7.17217469767512e-06,-0.830691980937069,0.01,0.023,0.168144463612296,"1","ENSG00000108219"
"ENSG00000131238",7.17339950314153e-06,-0.629185818472049,0.016,0.031,0.16817317795165,"1","ENSG00000131238"
"ENSG00000205436.1",7.19813224675709e-06,-1.4381862216435,0.004,0.014,0.168753012392973,"1","ENSG00000205436"
"ENSG00000113369",7.2205727419382e-06,-1.28118841376309,0.006,0.016,0.169279107361999,"1","ENSG00000113369"
"ENSG00000084234.1",7.23969049873866e-06,-0.33652868889279,0.021,0.038,0.169727304052429,"1","ENSG00000084234"
"ENSG00000101191.1",7.24602377246436e-06,-0.526287631529939,0.02,0.037,0.169875781321654,"1","ENSG00000101191"
"ENSG00000109118.1",7.26728848619512e-06,-1.2194410049628,0.007,0.018,0.170374311270358,"1","ENSG00000109118"
"ENSG00000110395.1",7.2982837446995e-06,-0.312366571529138,0.024,0.041,0.171100964110735,"1","ENSG00000110395"
"ENSG00000142192.1",7.32014864570804e-06,-1.55660556444257,0.006,0.017,0.171613564849979,"1","ENSG00000142192"
"ENSG00000118412",7.34990099143694e-06,-0.285046810819074,0.026,0.044,0.172311078843248,"1","ENSG00000118412"
"ENSG00000163625.1",7.39377249341417e-06,-2.22438291606959,0.003,0.012,0.173339602335602,"1","ENSG00000163625"
"ENSG00000129292.1",7.50287100399525e-06,-0.250686750906869,0.03,0.049,0.175897307817665,"1","ENSG00000129292"
"ENSG00000206561.1",7.5234517886901e-06,-1.7997280036468,0.003,0.012,0.176379803734051,"1","ENSG00000206561"
"ENSG00000164916",7.55046885720662e-06,-1.01664190467295,0.004,0.014,0.177013191888352,"1","ENSG00000164916"
"ENSG00000005700",7.59065069320505e-06,-0.284436248540116,0.026,0.045,0.177955214851499,"1","ENSG00000005700"
"ENSG00000204120.1",7.59318384492786e-06,-0.34836066826707,0.036,0.057,0.178014602060489,"1","ENSG00000204120"
"ENSG00000122122",7.62004534786359e-06,-0.206784464287388,0.035,0.056,0.178644343135314,"1","ENSG00000122122"
"ENSG00000118454",7.63616473168065e-06,-0.626068313672298,0.012,0.026,0.179022245969521,"1","ENSG00000118454"
"ENSG00000075618",7.69748552683277e-06,-2.18294635254371,0.002,0.01,0.180459850691067,"1","ENSG00000075618"
"ENSG00000187257.1",7.7159652232878e-06,-0.306749270503523,0.029,0.048,0.180893088694759,"1","ENSG00000187257"
"ENSG00000148120",7.74301585927972e-06,-1.14180771260612,0.007,0.018,0.181527263804954,"1","ENSG00000148120"
"ENSG00000153814.1",7.74800778290495e-06,-0.32068035177278,0.027,0.046,0.181644294462424,"1","ENSG00000153814"
"ENSG00000168234",7.78533798788235e-06,-0.898362567871045,0.015,0.029,0.182519463787914,"1","ENSG00000168234"
"ENSG00000122515",7.78568650925527e-06,-0.758477968943508,0.012,0.026,0.18252763452298,"1","ENSG00000122515"
"ENSG00000138439",7.79304968957808e-06,-0.626009556573978,0.009,0.021,0.182700256922469,"1","ENSG00000138439"
"ENSG00000145016.1",7.91064955929436e-06,-0.429242319979845,0.014,0.028,0.185457268268097,"1","ENSG00000145016"
"ENSG00000183486",7.94708069315592e-06,-1.28700876512424,0.007,0.018,0.186311359770347,"1","ENSG00000183486"
"ENSG00000139974",7.97332333048347e-06,-1.34965663720417,0.003,0.012,0.186926592159854,"1","ENSG00000139974"
"ENSG00000108622.1",8.00065823063189e-06,-0.485572390048153,0.019,0.035,0.187567431558934,"1","ENSG00000108622"
"ENSG00000100368",8.02268880749896e-06,-0.912906664720976,0.011,0.025,0.188083916403006,"1","ENSG00000100368"
"ENSG00000179104",8.08230921682905e-06,-1.52051710956178,0.004,0.013,0.18948165727934,"1","ENSG00000179104"
"ENSG00000072864.1",8.09667211234058e-06,-0.409093947674474,0.02,0.037,0.189818381001712,"1","ENSG00000072864"
"ENSG00000136436",8.16834318954551e-06,-0.551736947250181,0.022,0.038,0.191498637735705,"1","ENSG00000136436"
"ENSG00000059758.1",8.18535606100579e-06,-0.649617965163595,0.012,0.026,0.19189748749422,"1","ENSG00000059758"
"ENSG00000168014",8.19739594830342e-06,-0.941520798954162,0.008,0.019,0.192179750612025,"1","ENSG00000168014"
"ENSG00000108854",8.26225169473161e-06,-0.612352043516754,0.015,0.03,0.193700228731288,"1","ENSG00000108854"
"ENSG00000165669.1",8.29899220078628e-06,-0.156133752296034,0.033,0.054,0.194561573155233,"1","ENSG00000165669"
"ENSG00000058063",8.52382116767461e-06,-0.33584092369458,0.021,0.037,0.199832463454964,"1","ENSG00000058063"
"ENSG00000115307",8.5305142014215e-06,-0.193616091467798,0.043,0.066,0.199989374938126,"1","ENSG00000115307"
"ENSG00000218336.1",8.60559021081172e-06,-1.91488457649832,0.003,0.012,0.20174945690227,"1","ENSG00000218336"
"ENSG00000090339",8.62945966311367e-06,-0.849057888160572,0.008,0.02,0.202309052342037,"1","ENSG00000090339"
"ENSG00000055163.1",8.67072940111296e-06,-0.138530313155524,0.051,0.076,0.203276580079692,"1","ENSG00000055163"
"ENSG00000099901.1",8.67760843287784e-06,0.868588023608169,0.127,0.106,0.203437852100388,"1","ENSG00000099901"
"ENSG00000078699",8.69398096550616e-06,-0.500479822018697,0.015,0.029,0.203821689755326,"1","ENSG00000078699"
"ENSG00000198646.1",8.712131339238e-06,-0.476636517401384,0.016,0.031,0.204247207117096,"1","ENSG00000198646"
"ENSG00000140718",8.75061853513478e-06,-0.515293930527049,0.016,0.031,0.2051495009377,"1","ENSG00000140718"
"ENSG00000007923.1",8.75925632312057e-06,-0.925454337970931,0.007,0.019,0.205352005239239,"1","ENSG00000007923"
"ENSG00000139173",8.79231529625121e-06,-1.40735559604954,0.003,0.012,0.206127039805313,"1","ENSG00000139173"
"ENSG00000054965",8.80340961256604e-06,-0.880697215856025,0.01,0.023,0.206387134956998,"1","ENSG00000054965"
"ENSG00000104728.1",8.94636148177868e-06,-2.05229513227069,0.002,0.011,0.209738498578819,"1","ENSG00000104728"
"ENSG00000159128.1",8.99909946974797e-06,-0.315984114835344,0.032,0.052,0.210974887968771,"1","ENSG00000159128"
"ENSG00000124222.1",9.03721309921085e-06,-0.51756449571179,0.019,0.035,0.211868423897899,"1","ENSG00000124222"
"ENSG00000137601.1",9.08634071606901e-06,-0.544153867516102,0.019,0.035,0.213020171747522,"1","ENSG00000137601"
"ENSG00000137752",9.2982844855005e-06,-0.653590335617517,0.018,0.034,0.217988981478074,"1","ENSG00000137752"
"ENSG00000011454",9.37908882696022e-06,-0.29501472356547,0.039,0.061,0.219883358459255,"1","ENSG00000011454"
"ENSG00000196547",9.52904730906286e-06,-1.09358808093448,0.005,0.016,0.22339898511367,"1","ENSG00000196547"
"ENSG00000072858",9.5532405252004e-06,-0.9240708170208,0.008,0.02,0.223966170872798,"1","ENSG00000072858"
"ENSG00000111860.1",9.56632614837566e-06,-0.264049395993321,0.041,0.064,0.224272950222519,"1","ENSG00000111860"
"ENSG00000214717.1",9.57684437404974e-06,-1.48194836519014,0.006,0.016,0.224519539505222,"1","ENSG00000214717"
"ENSG00000179119.1",9.63206564575616e-06,-0.897581864272562,0.01,0.023,0.225814146999107,"1","ENSG00000179119"
"ENSG00000103496",9.68688843373649e-06,-0.565069036199372,0.018,0.033,0.227099412440518,"1","ENSG00000103496"
"ENSG00000237499",9.70397669211802e-06,-2.02240583939182,0.002,0.01,0.227500029570015,"1","ENSG00000237499"
"ENSG00000136869",9.74213544538694e-06,-1.35038130918794,0.005,0.015,0.228394623381651,"1","ENSG00000136869"
"ENSG00000099940.1",9.79352667677509e-06,-0.575155306865659,0.021,0.038,0.229599439410315,"1","ENSG00000099940"
"ENSG00000067992.1",9.81302913311191e-06,-0.936916317495253,0.005,0.015,0.230056654996676,"1","ENSG00000067992"
"ENSG00000111647",9.83411161056056e-06,-1.01722447820005,0.008,0.019,0.230550912597982,"1","ENSG00000111647"
"ENSG00000182287",9.84922643011699e-06,-0.552434979745957,0.019,0.034,0.230905264427663,"1","ENSG00000182287"
"ENSG00000126581.1",9.85727046653928e-06,-0.334032360253941,0.027,0.045,0.231093848817547,"1","ENSG00000126581"
"ENSG00000163328.1",9.90811422551213e-06,-1.70524626212825,0.004,0.013,0.232285829902906,"1","ENSG00000163328"
"ENSG00000166575",9.99038218974568e-06,-1.09039518688397,0.007,0.018,0.234214520056398,"1","ENSG00000166575"
"ENSG00000149091",9.99783683796646e-06,-0.894188341132285,0.006,0.017,0.234389286829286,"1","ENSG00000149091"
"ENSG00000134107",1.00139127484825e-05,-0.738202144123316,0.011,0.024,0.234766170475423,"1","ENSG00000134107"
"ENSG00000029725.1",1.00238705006511e-05,-0.17257409765805,0.057,0.083,0.234999620017265,"1","ENSG00000029725"
"ENSG00000177556.1",1.00260512111341e-05,-0.170460406840043,0.052,0.076,0.235050744593827,"1","ENSG00000177556"
"ENSG00000075407.1",1.00587348056522e-05,-0.46326072233666,0.019,0.035,0.23581697878371,"1","ENSG00000075407"
"ENSG00000135596",1.01015394693609e-05,-0.64676312201802,0.015,0.03,0.236820491319697,"1","ENSG00000135596"
"ENSG00000144283.1",1.02339349541291e-05,-1.08710121063032,0.004,0.014,0.239924371064603,"1","ENSG00000144283"
"ENSG00000152332.1",1.02444116653652e-05,-0.295695829608513,0.028,0.047,0.240169987082821,"1","ENSG00000152332"
"ENSG00000064932",1.03615470927666e-05,-1.07246333154573,0.007,0.019,0.242916110042819,"1","ENSG00000064932"
"ENSG00000145592.1",1.04502338732477e-05,0.146950436273863,0.727,0.772,0.244995282924419,"1","ENSG00000145592"
"ENSG00000074319.1",1.04633076757037e-05,-0.210718403382065,0.027,0.045,0.245301785149198,"1","ENSG00000074319"
"ENSG00000170004.1",1.04746723176416e-05,-0.11674947736633,0.041,0.063,0.245568217814789,"1","ENSG00000170004"
"ENSG00000123684",1.04797560153516e-05,-0.580088064841197,0.01,0.022,0.245687400023903,"1","ENSG00000123684"
"ENSG00000020256",1.05339955795741e-05,-1.85029831753244,0.003,0.011,0.246958992367535,"1","ENSG00000020256"
"ENSG00000124762.1",1.05416774913009e-05,-1.18239246310804,0.006,0.017,0.247139087106059,"1","ENSG00000124762"
"ENSG00000007168",1.05427564246814e-05,-0.134113474985295,0.061,0.088,0.247164381620231,"1","ENSG00000007168"
"ENSG00000032742.1",1.06428056996203e-05,-1.10636260056931,0.006,0.017,0.249509936821899,"1","ENSG00000032742"
"ENSG00000141867",1.06926940675995e-05,-0.174172239313258,0.042,0.064,0.250679519720803,"1","ENSG00000141867"
"ENSG00000132694.1",1.07365263186725e-05,-2.65228610994362,0.002,0.01,0.251707123014957,"1","ENSG00000132694"
"ENSG00000142327",1.07448958691729e-05,-0.753089470571278,0.013,0.027,0.251903338756889,"1","ENSG00000142327"
"ENSG00000204130",1.07968045442096e-05,-1.24713279684924,0.005,0.015,0.253120285734449,"1","ENSG00000204130"
"ENSG00000128731",1.08490901051031e-05,-0.476612164464372,0.014,0.028,0.254346068424038,"1","ENSG00000128731"
"ENSG00000139154.1",1.08708338863195e-05,-0.396256927774104,0.023,0.04,0.254855829630874,"1","ENSG00000139154"
"ENSG00000106780.1",1.08708617995506e-05,-1.05721882405186,0.006,0.017,0.254856484028664,"1","ENSG00000106780"
"ENSG00000159335",1.08808879891026e-05,-1.77847697546462,0.003,0.012,0.255091538016522,"1","ENSG00000159335"
"ENSG00000103490.1",1.0962320464547e-05,-0.463698154309686,0.019,0.035,0.257000640970839,"1","ENSG00000103490"
"ENSG00000197157",1.11102463217337e-05,-0.141029693962926,0.046,0.07,0.260468614766726,"1","ENSG00000197157"
"ENSG00000162402",1.12708144475884e-05,-0.264687477781367,0.034,0.054,0.264232973909263,"1","ENSG00000162402"
"ENSG00000115275",1.13556678046901e-05,-0.881106622440448,0.008,0.02,0.266222276013155,"1","ENSG00000115275"
"ENSG00000124214",1.1381696224208e-05,-0.422454174373492,0.031,0.05,0.266832486280333,"1","ENSG00000124214"
"ENSG00000125871.1",1.17053945725482e-05,-0.15795940841769,0.022,0.039,0.27442127035882,"1","ENSG00000125871"
"ENSG00000044115",1.19850904815174e-05,-0.746225065840571,0.011,0.024,0.280978461248695,"1","ENSG00000044115"
"ENSG00000237441.1",1.20093350029731e-05,-0.800175924588205,0.012,0.025,0.281546849809701,"1","ENSG00000237441"
"ENSG00000184305",1.21667359335721e-05,-0.827697344422928,0.014,0.027,0.285236957226664,"1","ENSG00000184305"
"ENSG00000137693",1.21920054397067e-05,-2.34929166885113,0.002,0.01,0.285829375528483,"1","ENSG00000137693"
"ENSG00000185722",1.22594209157878e-05,-0.754595301696539,0.011,0.023,0.287409863949729,"1","ENSG00000185722"
"ENSG00000106554.1",1.22787844927133e-05,-0.143733186923651,0.039,0.061,0.287863823647172,"1","ENSG00000106554"
"ENSG00000054523.1",1.2298935245511e-05,-1.40811727494744,0.004,0.014,0.28833623789576,"1","ENSG00000054523"
"ENSG00000168259.1",1.23485598633875e-05,-0.211688212361556,0.039,0.06,0.289499637437255,"1","ENSG00000168259"
"ENSG00000111785.1",1.23514086998551e-05,-0.969776768422891,0.005,0.015,0.289566425559404,"1","ENSG00000111785"
"ENSG00000100934.1",1.24303365411883e-05,-0.963784025075262,0.01,0.022,0.291416809871619,"1","ENSG00000100934"
"ENSG00000163660.1",1.24421308247472e-05,-0.214711847762301,0.035,0.056,0.291693315055374,"1","ENSG00000163660"
"ENSG00000177663",1.25584405203236e-05,-1.34558820150057,0.004,0.014,0.294420079558467,"1","ENSG00000177663"
"ENSG00000107521",1.25961418761561e-05,-0.335891989727026,0.025,0.042,0.295303950144604,"1","ENSG00000107521"
"ENSG00000211456",1.26135113459155e-05,-0.643741118452414,0.009,0.021,0.295711159993643,"1","ENSG00000211456"
"ENSG00000064687.1",1.26759426138514e-05,-0.687690852051758,0.009,0.021,0.297174798639132,"1","ENSG00000064687"
"ENSG00000165632.1",1.2807537286108e-05,-0.476503241262637,0.023,0.039,0.300259904135516,"1","ENSG00000165632"
"ENSG00000140006.1",1.28249977512103e-05,-0.858034944638082,0.007,0.018,0.300669247279373,"1","ENSG00000140006"
"ENSG00000183020",1.29130776381273e-05,-0.751120776415875,0.01,0.022,0.302734192148257,"1","ENSG00000183020"
"ENSG00000146143.1",1.29167784007483e-05,-1.07712589305854,0.005,0.016,0.302820952827144,"1","ENSG00000146143"
"ENSG00000135999",1.31526222950006e-05,-0.60837944582368,0.014,0.028,0.308350077083995,"1","ENSG00000135999"
"ENSG00000130254.1",1.32622220265062e-05,-0.284098726405131,0.022,0.039,0.310919533189411,"1","ENSG00000130254"
"ENSG00000068024",1.33792497999946e-05,-1.50348113617631,0.004,0.014,0.313663132311073,"1","ENSG00000068024"
"ENSG00000160307.1",1.34359583844008e-05,-1.95782009038059,0.003,0.012,0.314992608363893,"1","ENSG00000160307"
"ENSG00000077147.1",1.34545380040226e-05,-0.253415254237688,0.032,0.052,0.315428188966306,"1","ENSG00000077147"
"ENSG00000153201.1",1.35385870343169e-05,-0.337261217099569,0.031,0.051,0.317398634432526,"1","ENSG00000153201"
"ENSG00000196935.1",1.35790196824443e-05,-1.84049487370452,0.003,0.012,0.318346537435224,"1","ENSG00000196935"
"ENSG00000183918.1",1.36803899417033e-05,-0.554462572623747,0.022,0.038,0.320723061793292,"1","ENSG00000183918"
"ENSG00000163629",1.37136198021204e-05,-0.515604666036197,0.009,0.021,0.32150210264091,"1","ENSG00000163629"
"ENSG00000135124",1.37472605605497e-05,-2.26052603171603,0.002,0.01,0.322290776581526,"1","ENSG00000135124"
"ENSG00000105968.1",1.38291622787164e-05,0.676544442338154,0.207,0.192,0.324210880462226,"1","ENSG00000105968"
"ENSG00000156931",1.38762613303715e-05,-0.390032540488702,0.019,0.035,0.325315070629229,"1","ENSG00000156931"
"ENSG00000111266.1",1.38848104294026e-05,-1.53212697314976,0.004,0.013,0.325515495706915,"1","ENSG00000111266"
"ENSG00000219545.1",1.40013199684169e-05,-0.546876992043591,0.018,0.033,0.328246945339565,"1","ENSG00000219545"
"ENSG00000141002",1.40981293262487e-05,-0.125702578754855,0.045,0.068,0.330516543924575,"1","ENSG00000141002"
"ENSG00000173950.1",1.41338075940793e-05,-1.11825803075679,0.004,0.014,0.331352985235594,"1","ENSG00000173950"
"ENSG00000213402.1",1.41785832041623e-05,0.514254692245035,0.281,0.271,0.332402704638381,"1","ENSG00000213402"
"ENSG00000100403.1",1.43111302678279e-05,-0.691852014260546,0.009,0.021,0.335510137998957,"1","ENSG00000100403"
"ENSG00000173486.1",1.44209013584406e-05,-0.233376649420555,0.031,0.05,0.338083611447282,"1","ENSG00000173486"
"ENSG00000160888",1.44914506150208e-05,-0.370418792796124,0.026,0.043,0.339737568218547,"1","ENSG00000160888"
"ENSG00000132635",1.46028582986323e-05,-2.50149865699482,0.002,0.01,0.342349409953135,"1","ENSG00000132635"
"ENSG00000108465",1.46217765723965e-05,-0.35662800191703,0.018,0.034,0.342792929963264,"1","ENSG00000108465"
"ENSG00000124209",1.474120159834e-05,-0.673385113818268,0.017,0.032,0.345592730271484,"1","ENSG00000124209"
"ENSG00000068784",1.4817186855775e-05,-0.731253100042335,0.011,0.024,0.347374128646789,"1","ENSG00000068784"
"ENSG00000215421",1.50022480607406e-05,-0.662871308919742,0.015,0.029,0.351712703536003,"1","ENSG00000215421"
"ENSG00000139187.1",1.5063682268491e-05,-1.11639344043421,0.006,0.017,0.353152967102504,"1","ENSG00000139187"
"ENSG00000141627.1",1.5070485565738e-05,-0.4837694558184,0.02,0.036,0.353312463603162,"1","ENSG00000141627"
"ENSG00000109756",1.5169912974245e-05,-0.904898755140035,0.011,0.024,0.355643439768199,"1","ENSG00000109756"
"ENSG00000189043.1",1.52081898499807e-05,0.575968290887678,0.244,0.231,0.356540802842948,"1","ENSG00000189043"
"ENSG00000005302.1",1.5269166009377e-05,-0.482756502507217,0.018,0.033,0.357970327923834,"1","ENSG00000005302"
"ENSG00000125351.1",1.53240083619125e-05,-0.322102536285436,0.025,0.042,0.359256052036677,"1","ENSG00000125351"
"ENSG00000138085.1",1.56535419448353e-05,-0.414990607391935,0.021,0.037,0.366981637354718,"1","ENSG00000138085"
"ENSG00000091972",1.57080838462279e-05,-0.784505666559116,0.01,0.022,0.368260317690967,"1","ENSG00000091972"
"ENSG00000166326",1.57161398940193e-05,-0.376318163242498,0.022,0.038,0.368449183675388,"1","ENSG00000166326"
"ENSG00000197329.1",1.5733629620488e-05,-0.423280774798129,0.022,0.038,0.368859212822721,"1","ENSG00000197329"
"ENSG00000175354.1",1.576168985606e-05,-0.155522580324122,0.038,0.059,0.36951705698547,"1","ENSG00000175354"
"ENSG00000122557",1.57671195691408e-05,-0.863992516954478,0.013,0.026,0.369644351178938,"1","ENSG00000122557"
"ENSG00000102265",1.57923633340046e-05,-0.46367517325788,0.016,0.03,0.370236166002403,"1","ENSG00000102265"
"ENSG00000174125.1",1.59149540439395e-05,-0.552993844680897,0.014,0.027,0.373110182606117,"1","ENSG00000174125"
"ENSG00000105953",1.60205877328492e-05,-0.390211446838008,0.029,0.047,0.375586658808917,"1","ENSG00000105953"
"ENSG00000124406",1.6104883536582e-05,-0.242186518588429,0.028,0.046,0.377562889631629,"1","ENSG00000124406"
"ENSG00000105369.1",1.61224307530883e-05,0.728455097715322,0.182,0.164,0.377974266575403,"1","ENSG00000105369"
"ENSG00000112406.1",1.6143734352648e-05,-0.299550794610344,0.017,0.032,0.37847370816348,"1","ENSG00000112406"
"ENSG00000206337.1",1.63659921039633e-05,-0.5183753072577,0.021,0.037,0.383684318885317,"1","ENSG00000206337"
"ENSG00000104951",1.63931531874998e-05,-0.691654442057064,0.011,0.024,0.384321083327745,"1","ENSG00000104951"
"ENSG00000226688.1",1.64078853274917e-05,-0.632374266013551,0.011,0.024,0.384666463617716,"1","ENSG00000226688"
"ENSG00000116871.1",1.64182206005307e-05,-0.471815420799277,0.021,0.037,0.384908763758841,"1","ENSG00000116871"
"ENSG00000147050",1.64254092661484e-05,-0.635145818629197,0.01,0.023,0.385077294835583,"1","ENSG00000147050"
"ENSG00000120889",1.64762619358326e-05,-0.926316578672692,0.005,0.015,0.386269484823661,"1","ENSG00000120889"
"ENSG00000156804",1.65006045998003e-05,-1.68367148341643,0.003,0.011,0.386840174237719,"1","ENSG00000156804"
"ENSG00000181222.1",1.6506534242279e-05,-0.795440740133462,0.009,0.021,0.38697918877599,"1","ENSG00000181222"
"ENSG00000038532",1.65650269017789e-05,-0.438762366009541,0.014,0.028,0.388350490685305,"1","ENSG00000038532"
